"Subscription_ID","Member_ID","Plan_ID","Start_Date","End_Date","Sub_Amount","Branch_ID"
"S683","M4516","P2","2022-06-06","2022-07-06","1800","B01"
"S6830","M5205","P6","2024-04-26","2024-05-26","1500","B03"
"S6831","M3475","P2","2024-04-26","2024-05-26","1800","B04"
"S6832","M491","P6","2024-04-26","2024-05-26","1500","B04"
"S6833","M441","P4","2024-04-26","2025-04-26","19000","B04"
"S6834","M2178","P6","2024-04-26","2024-05-26","1500","B04"
"S6835","M3024","P6","2024-04-26","2024-05-26","1500","B06"
"S6836","M4253","P6","2024-04-26","2024-05-26","1500","B06"
"S6837","M3001","P3","2024-04-26","2024-07-25","4300","B03"
"S6838","M4621","P5","2024-04-26","2025-04-26","16000","B04"
"S6839","M496","P2","2024-04-27","2024-05-27","1800","B01"
"S684","M590","P1","2022-06-06","2022-09-04","4700","B02"
"S6840","M2723","P6","2024-04-27","2024-05-27","1500","B02"
"S6841","M3150","P5","2024-04-27","2025-04-27","16000","B04"
"S6842","M1446","P5","2024-04-27","2025-04-27","16000","B04"
"S6843","M4000","P6","2024-04-27","2024-05-27","1500","B03"
"S6844","M5447","P5","2024-04-27","2025-04-27","16000","B02"
"S6845","M665","P5","2024-04-27","2025-04-27","16000","B03"
"S6846","M1789","P1","2024-04-27","2024-07-26","4700","B03"
"S6847","M3044","P3","2024-04-27","2024-07-26","4300","B06"
"S6848","M3363","P2","2024-04-27","2024-05-27","1800","B05"
"S6849","M4221","P1","2024-04-27","2024-07-26","4700","B03"
"S685","M1218","P1","2022-06-07","2022-09-05","4700","B02"
"S6850","M2201","P2","2024-04-27","2024-05-27","1800","B05"
"S6851","M2818","P2","2024-04-27","2024-05-27","1800","B06"
"S6852","M089","P5","2024-04-27","2025-04-27","16000","B04"
"S6853","M917","P4","2024-04-27","2025-04-27","19000","B04"
"S6854","M2770","P4","2024-04-27","2025-04-27","19000","B06"
"S6855","M4270","P5","2024-04-27","2025-04-27","16000","B06"
"S6856","M4735","P4","2024-04-27","2025-04-27","19000","B05"
"S6857","M1475","P2","2024-04-28","2024-05-28","1800","B01"
"S6858","M500","P6","2024-04-28","2024-05-28","1500","B04"
"S6859","M3288","P1","2024-04-28","2024-07-27","4700","B04"
"S686","M3631","P2","2022-06-07","2022-07-07","1800","B02"
"S6860","M5596","P1","2024-04-28","2024-07-27","4700","B04"
"S6861","M318","P5","2024-04-28","2025-04-28","16000","B04"
"S6862","M076","P3","2024-04-28","2024-07-27","4300","B03"
"S6863","M559","P6","2024-04-28","2024-05-28","1500","B03"
"S6864","M2896","P3","2024-04-28","2024-07-27","4300","B04"
"S6865","M5094","P3","2024-04-28","2024-07-27","4300","B04"
"S6866","M3111","P3","2024-04-28","2024-07-27","4300","B03"
"S6867","M4269","P6","2024-04-28","2024-05-28","1500","B06"
"S6868","M4714","P4","2024-04-28","2025-04-28","19000","B06"
"S6869","M2044","P6","2024-04-28","2024-05-28","1500","B05"
"S687","M4090","P4","2022-06-07","2023-06-07","19000","B02"
"S6870","M5587","P6","2024-04-28","2024-05-28","1500","B06"
"S6871","M3806","P1","2024-04-28","2024-07-27","4700","B06"
"S6872","M3722","P4","2024-04-28","2025-04-28","19000","B05"
"S6873","M3911","P5","2024-04-28","2025-04-28","16000","B06"
"S6874","M1173","P6","2024-04-29","2024-05-29","1500","B02"
"S6875","M1343","P2","2024-04-29","2024-05-29","1800","B01"
"S6876","M1503","P4","2024-04-29","2025-04-29","19000","B02"
"S6877","M4466","P5","2024-04-29","2025-04-29","16000","B01"
"S6878","M5440","P4","2024-04-29","2025-04-29","19000","B02"
"S6879","M2030","P1","2024-04-29","2024-07-28","4700","B01"
"S688","M5103","P6","2022-06-07","2022-07-07","1500","B01"
"S6880","M4384","P3","2024-04-29","2024-07-28","4300","B01"
"S6881","M5005","P2","2024-04-29","2024-05-29","1800","B04"
"S6882","M3246","P3","2024-04-29","2024-07-28","4300","B01"
"S6883","M1460","P1","2024-04-29","2024-07-28","4700","B05"
"S6884","M3148","P4","2024-04-29","2025-04-29","19000","B03"
"S6885","M5467","P5","2024-04-29","2025-04-29","16000","B05"
"S6886","M1495","P3","2024-04-29","2024-07-28","4300","B05"
"S6887","M5593","P1","2024-04-29","2024-07-28","4700","B05"
"S6888","M4986","P1","2024-04-29","2024-07-28","4700","B05"
"S6889","M845","P1","2024-04-29","2024-07-28","4700","B06"
"S689","M334","P4","2022-06-07","2023-06-07","19000","B02"
"S6890","M230","P6","2024-04-29","2024-05-29","1500","B03"
"S6891","M4436","P1","2024-04-29","2024-07-28","4700","B06"
"S6892","M1919","P4","2024-04-29","2025-04-29","19000","B06"
"S6893","M3053","P5","2024-04-29","2025-04-29","16000","B06"
"S6894","M5427","P4","2024-04-29","2025-04-29","19000","B04"
"S6895","M002","P2","2024-04-30","2024-05-30","1800","B02"
"S6896","M2487","P5","2024-04-30","2025-04-30","16000","B01"
"S6897","M277","P2","2024-04-30","2024-05-30","1800","B02"
"S6898","M4945","P2","2024-04-30","2024-05-30","1800","B01"
"S6899","M390","P1","2024-04-30","2024-07-29","4700","B02"
"S690","M2395","P4","2022-06-08","2023-06-08","19000","B01"
"S6900","M970","P6","2024-04-30","2024-05-30","1500","B05"
"S6901","M3262","P1","2024-04-30","2024-07-29","4700","B03"
"S6902","M5379","P5","2024-04-30","2025-04-30","16000","B05"
"S6903","M1003","P4","2024-04-30","2025-04-30","19000","B04"
"S6904","M1150","P2","2024-04-30","2024-05-30","1800","B04"
"S6905","M5477","P6","2024-04-30","2024-05-30","1500","B05"
"S6906","M5335","P3","2024-04-30","2024-07-29","4300","B05"
"S6907","M3033","P4","2024-04-30","2025-04-30","19000","B06"
"S6908","M098","P6","2024-05-01","2024-05-31","1500","B02"
"S6909","M1314","P3","2024-05-01","2024-07-30","4300","B01"
"S691","M3447","P6","2022-06-08","2022-07-08","1500","B02"
"S6910","M1445","P6","2024-05-01","2024-05-31","1500","B02"
"S6911","M1661","P4","2024-05-01","2025-05-01","19000","B02"
"S6912","M2383","P5","2024-05-01","2025-05-01","16000","B02"
"S6913","M4516","P5","2024-05-01","2025-05-01","16000","B01"
"S6914","M5140","P4","2024-05-01","2025-05-01","19000","B02"
"S6915","M1022","P4","2024-05-01","2025-05-01","19000","B04"
"S6916","M3643","P5","2024-05-01","2025-05-01","16000","B04"
"S6917","M4778","P5","2024-05-01","2025-05-01","16000","B03"
"S6918","M1952","P1","2024-05-01","2024-07-30","4700","B03"
"S6919","M3067","P4","2024-05-01","2025-05-01","19000","B05"
"S692","M383","P5","2022-06-08","2023-06-08","16000","B01"
"S6920","M4946","P5","2024-05-01","2025-05-01","16000","B04"
"S6921","M1267","P2","2024-05-01","2024-05-31","1800","B04"
"S6922","M4938","P1","2024-05-01","2024-07-30","4700","B04"
"S6923","M3446","P6","2024-05-01","2024-05-31","1500","B06"
"S6924","M4248","P6","2024-05-01","2024-05-31","1500","B06"
"S6925","M4370","P2","2024-05-01","2024-05-31","1800","B06"
"S6926","M4535","P6","2024-05-01","2024-05-31","1500","B06"
"S6927","M027","P1","2024-05-01","2024-07-30","4700","B03"
"S6928","M896","P3","2024-05-01","2024-07-30","4300","B06"
"S6929","M3878","P3","2024-05-01","2024-07-30","4300","B06"
"S693","M4236","P4","2022-06-08","2023-06-08","19000","B01"
"S6930","M4326","P1","2024-05-01","2024-07-30","4700","B06"
"S6931","M246","P4","2024-05-01","2025-05-01","19000","B06"
"S6932","M1125","P5","2024-05-01","2025-05-01","16000","B06"
"S6933","M2853","P4","2024-05-01","2025-05-01","19000","B03"
"S6934","M1619","P3","2024-05-02","2024-07-31","4300","B01"
"S6935","M3631","P2","2024-05-02","2024-06-01","1800","B02"
"S6936","M1842","P1","2024-05-02","2024-07-31","4700","B01"
"S6937","M841","P5","2024-05-02","2025-05-02","16000","B04"
"S6938","M3966","P2","2024-05-02","2024-06-01","1800","B04"
"S6939","M3220","P5","2024-05-02","2025-05-02","16000","B03"
"S694","M4464","P1","2022-06-08","2022-09-06","4700","B01"
"S6940","M5132","P6","2024-05-02","2024-06-01","1500","B05"
"S6941","M2699","P5","2024-05-02","2025-05-02","16000","B02"
"S6942","M787","P6","2024-05-02","2024-06-01","1500","B06"
"S6943","M1221","P4","2024-05-02","2025-05-02","19000","B06"
"S6944","M3350","P5","2024-05-02","2025-05-02","16000","B06"
"S6945","M4131","P4","2024-05-02","2025-05-02","19000","B06"
"S6946","M2849","P2","2024-05-02","2024-06-01","1800","B06"
"S6947","M1994","P3","2024-05-02","2024-07-31","4300","B06"
"S6948","M678","P5","2024-05-02","2025-05-02","16000","B06"
"S6949","M2374","P4","2024-05-02","2025-05-02","19000","B06"
"S695","M4703","P4","2022-06-08","2023-06-08","19000","B02"
"S6950","M049","P5","2024-05-03","2025-05-03","16000","B02"
"S6951","M105","P5","2024-05-03","2025-05-03","16000","B01"
"S6952","M3301","P2","2024-05-03","2024-06-02","1800","B04"
"S6953","M2110","P6","2024-05-03","2024-06-02","1500","B06"
"S6954","M3952","P2","2024-05-03","2024-06-02","1800","B04"
"S6955","M5057","P6","2024-05-03","2024-06-02","1500","B03"
"S6956","M2491","P5","2024-05-03","2025-05-03","16000","B05"
"S6957","M035","P3","2024-05-04","2024-08-02","4300","B02"
"S6958","M1037","P2","2024-05-04","2024-06-03","1800","B01"
"S6959","M2141","P2","2024-05-04","2024-06-03","1800","B01"
"S696","M169","P4","2022-06-08","2023-06-08","19000","B02"
"S6960","M3747","P3","2024-05-04","2024-08-02","4300","B01"
"S6961","M4917","P3","2024-05-04","2024-08-02","4300","B01"
"S6962","M4425","P1","2024-05-04","2024-08-02","4700","B01"
"S6963","M599","P2","2024-05-04","2024-06-03","1800","B02"
"S6964","M1206","P2","2024-05-04","2024-06-03","1800","B02"
"S6965","M4581","P1","2024-05-04","2024-08-02","4700","B02"
"S6966","M1806","P2","2024-05-04","2024-06-03","1800","B01"
"S6967","M3930","P5","2024-05-04","2025-05-04","16000","B04"
"S6968","M004","P1","2024-05-04","2024-08-02","4700","B04"
"S6969","M4041","P6","2024-05-04","2024-06-03","1500","B04"
"S697","M1037","P6","2022-06-09","2022-07-09","1500","B01"
"S6970","M2059","P2","2024-05-04","2024-06-03","1800","B04"
"S6971","M1841","P3","2024-05-04","2024-08-02","4300","B03"
"S6972","M5614","P3","2024-05-04","2024-08-02","4300","B05"
"S6973","M3701","P6","2024-05-04","2024-06-03","1500","B04"
"S6974","M5301","P2","2024-05-04","2024-06-03","1800","B04"
"S6975","M1559","P4","2024-05-04","2025-05-04","19000","B03"
"S6976","M3460","P6","2024-05-04","2024-06-03","1500","B03"
"S6977","M5618","P1","2024-05-04","2024-08-02","4700","B04"
"S6978","M2323","P1","2024-05-04","2024-08-02","4700","B06"
"S6979","M2831","P6","2024-05-04","2024-06-03","1500","B03"
"S698","M1633","P1","2022-06-09","2022-09-07","4700","B01"
"S6980","M312","P2","2024-05-04","2024-06-03","1800","B06"
"S6981","M241","P4","2024-05-04","2025-05-04","19000","B06"
"S6982","M3895","P4","2024-05-04","2025-05-04","19000","B06"
"S6983","M5358","P5","2024-05-04","2025-05-04","16000","B06"
"S6984","M287","P6","2024-05-05","2024-06-04","1500","B01"
"S6985","M3835","P3","2024-05-05","2024-08-03","4300","B01"
"S6986","M4752","P3","2024-05-05","2024-08-03","4300","B02"
"S6987","M2662","P2","2024-05-05","2024-06-04","1800","B02"
"S6988","M1941","P4","2024-05-05","2025-05-05","19000","B04"
"S6989","M537","P4","2024-05-05","2025-05-05","19000","B03"
"S699","M2087","P4","2022-06-09","2023-06-09","19000","B01"
"S6990","M272","P5","2024-05-05","2025-05-05","16000","B03"
"S6991","M2715","P3","2024-05-05","2024-08-03","4300","B04"
"S6992","M792","P5","2024-05-05","2025-05-05","16000","B06"
"S6993","M1641","P5","2024-05-05","2025-05-05","16000","B06"
"S6994","M3149","P1","2024-05-05","2024-08-03","4700","B05"
"S6995","M3705","P2","2024-05-05","2024-06-04","1800","B04"
"S6996","M1971","P1","2024-05-05","2024-08-03","4700","B05"
"S6997","M5206","P3","2024-05-05","2024-08-03","4300","B06"
"S6998","M5226","P1","2024-05-05","2024-08-03","4700","B04"
"S6999","M1556","P4","2024-05-05","2025-05-05","19000","B06"
"S700","M2141","P4","2022-06-09","2023-06-09","19000","B01"
"S7000","M2962","P5","2024-05-05","2025-05-05","16000","B06"
"S7001","M5503","P5","2024-05-05","2025-05-05","16000","B04"
"S7002","M1770","P3","2024-05-06","2024-08-04","4300","B02"
"S7003","M2757","P6","2024-05-06","2024-06-05","1500","B02"
"S7004","M4481","P5","2024-05-06","2025-05-06","16000","B02"
"S7005","M4181","P6","2024-05-06","2024-06-05","1500","B01"
"S7006","M1882","P1","2024-05-06","2024-08-04","4700","B02"
"S7007","M3227","P5","2024-05-06","2025-05-06","16000","B04"
"S7008","M3002","P4","2024-05-06","2025-05-06","19000","B01"
"S7009","M2018","P4","2024-05-06","2025-05-06","19000","B05"
"S701","M2344","P6","2022-06-09","2022-07-09","1500","B02"
"S7010","M2423","P6","2024-05-06","2024-06-05","1500","B05"
"S7011","M4273","P3","2024-05-06","2024-08-04","4300","B04"
"S7012","M4955","P1","2024-05-06","2024-08-04","4700","B05"
"S7013","M109","P2","2024-05-06","2024-06-05","1800","B06"
"S7014","M824","P2","2024-05-06","2024-06-05","1800","B05"
"S7015","M1479","P2","2024-05-06","2024-06-05","1800","B06"
"S7016","M3138","P2","2024-05-06","2024-06-05","1800","B03"
"S7017","M4593","P2","2024-05-06","2024-06-05","1800","B06"
"S7018","M4947","P2","2024-05-06","2024-06-05","1800","B04"
"S7019","M3678","P5","2024-05-06","2025-05-06","16000","B06"
"S702","M4363","P2","2022-06-09","2022-07-09","1800","B02"
"S7020","M134","P1","2024-05-07","2024-08-05","4700","B01"
"S7021","M3046","P6","2024-05-07","2024-06-06","1500","B01"
"S7022","M4029","P4","2024-05-07","2025-05-07","19000","B02"
"S7023","M191","P1","2024-05-07","2024-08-05","4700","B01"
"S7024","M1858","P3","2024-05-07","2024-08-05","4300","B04"
"S7025","M2120","P1","2024-05-07","2024-08-05","4700","B04"
"S7026","M2246","P2","2024-05-07","2024-06-06","1800","B02"
"S7027","M2627","P5","2024-05-07","2025-05-07","16000","B02"
"S7028","M2466","P6","2024-05-07","2024-06-06","1500","B02"
"S7029","M237","P5","2024-05-07","2025-05-07","16000","B05"
"S703","M5284","P1","2022-06-09","2022-09-07","4700","B01"
"S7030","M077","P2","2024-05-07","2024-06-06","1800","B05"
"S7031","M3933","P3","2024-05-07","2024-08-05","4300","B03"
"S7032","M3400","P3","2024-05-07","2024-08-05","4300","B01"
"S7033","M4267","P5","2024-05-07","2025-05-07","16000","B03"
"S7034","M4012","P4","2024-05-07","2025-05-07","19000","B04"
"S7035","M1306","P4","2024-05-07","2025-05-07","19000","B04"
"S7036","M1843","P3","2024-05-07","2024-08-05","4300","B04"
"S7037","M042","P2","2024-05-07","2024-06-06","1800","B03"
"S7038","M329","P4","2024-05-07","2025-05-07","19000","B04"
"S7039","M1824","P6","2024-05-07","2024-06-06","1500","B06"
"S704","M2717","P3","2022-06-10","2022-09-08","4300","B02"
"S7040","M2128","P4","2024-05-07","2025-05-07","19000","B03"
"S7041","M1330","P4","2024-05-08","2025-05-08","19000","B02"
"S7042","M3692","P6","2024-05-08","2024-06-07","1500","B02"
"S7043","M4445","P6","2024-05-08","2024-06-07","1500","B01"
"S7044","M695","P1","2024-05-08","2024-08-06","4700","B02"
"S7045","M1030","P4","2024-05-08","2025-05-08","19000","B02"
"S7046","M3298","P6","2024-05-08","2024-06-07","1500","B02"
"S7047","M2048","P4","2024-05-08","2025-05-08","19000","B03"
"S7048","M1046","P6","2024-05-08","2024-06-07","1500","B03"
"S7049","M2215","P3","2024-05-08","2024-08-06","4300","B01"
"S705","M4040","P1","2022-06-10","2022-09-08","4700","B01"
"S7050","M990","P1","2024-05-08","2024-08-06","4700","B03"
"S7051","M1394","P3","2024-05-08","2024-08-06","4300","B05"
"S7052","M292","P2","2024-05-08","2024-06-07","1800","B04"
"S7053","M3960","P6","2024-05-08","2024-06-07","1500","B05"
"S7054","M3604","P6","2024-05-08","2024-06-07","1500","B04"
"S7055","M3693","P2","2024-05-08","2024-06-07","1800","B06"
"S7056","M5161","P5","2024-05-08","2025-05-08","16000","B04"
"S7057","M5506","P4","2024-05-08","2025-05-08","19000","B06"
"S7058","M031","P1","2024-05-09","2024-08-07","4700","B01"
"S7059","M1900","P6","2024-05-09","2024-06-08","1500","B01"
"S706","M5241","P6","2022-06-10","2022-07-10","1500","B01"
"S7060","M2260","P6","2024-05-09","2024-06-08","1500","B02"
"S7061","M2428","P1","2024-05-09","2024-08-07","4700","B01"
"S7062","M2454","P4","2024-05-09","2025-05-09","19000","B01"
"S7063","M2526","P1","2024-05-09","2024-08-07","4700","B02"
"S7064","M3654","P1","2024-05-09","2024-08-07","4700","B01"
"S7065","M399","P2","2024-05-09","2024-06-08","1800","B01"
"S7066","M579","P2","2024-05-09","2024-06-08","1800","B02"
"S7067","M5293","P3","2024-05-09","2024-08-07","4300","B02"
"S7068","M4069","P3","2024-05-09","2024-08-07","4300","B05"
"S7069","M2375","P2","2024-05-09","2024-06-08","1800","B03"
"S707","M5542","P3","2022-06-10","2022-09-08","4300","B02"
"S7070","M4743","P4","2024-05-09","2025-05-09","19000","B03"
"S7071","M3594","P4","2024-05-09","2025-05-09","19000","B05"
"S7072","M4239","P3","2024-05-09","2024-08-07","4300","B03"
"S7073","M2029","P4","2024-05-09","2025-05-09","19000","B05"
"S7074","M5501","P5","2024-05-09","2025-05-09","16000","B03"
"S7075","M1950","P4","2024-05-09","2025-05-09","19000","B03"
"S7076","M1888","P2","2024-05-09","2024-06-08","1800","B02"
"S7077","M588","P5","2024-05-09","2025-05-09","16000","B03"
"S7078","M5079","P5","2024-05-09","2025-05-09","16000","B05"
"S7079","M5387","P6","2024-05-09","2024-06-08","1500","B04"
"S708","M999","P1","2022-06-10","2022-09-08","4700","B01"
"S7080","M5526","P4","2024-05-09","2025-05-09","19000","B04"
"S7081","M5294","P6","2024-05-09","2024-06-08","1500","B04"
"S7082","M5486","P6","2024-05-09","2024-06-08","1500","B03"
"S7083","M039","P3","2024-05-09","2024-08-07","4300","B06"
"S7084","M1777","P1","2024-05-09","2024-08-07","4700","B04"
"S7085","M4865","P3","2024-05-09","2024-08-07","4300","B05"
"S7086","M3214","P5","2024-05-09","2025-05-09","16000","B06"
"S7087","M1231","P4","2024-05-10","2025-05-10","19000","B01"
"S7088","M1808","P1","2024-05-10","2024-08-08","4700","B01"
"S7089","M2241","P5","2024-05-10","2025-05-10","16000","B02"
"S709","M036","P1","2022-06-11","2022-09-09","4700","B01"
"S7090","M2245","P2","2024-05-10","2024-06-09","1800","B01"
"S7091","M3203","P2","2024-05-10","2024-06-09","1800","B02"
"S7092","M5287","P3","2024-05-10","2024-08-08","4300","B03"
"S7093","M1055","P4","2024-05-10","2025-05-10","19000","B05"
"S7094","M5318","P3","2024-05-10","2024-08-08","4300","B02"
"S7095","M5469","P4","2024-05-10","2025-05-10","19000","B06"
"S7096","M1811","P4","2024-05-10","2025-05-10","19000","B06"
"S7097","M207","P2","2024-05-11","2024-06-10","1800","B02"
"S7098","M4153","P6","2024-05-11","2024-06-10","1500","B01"
"S7099","M4924","P6","2024-05-11","2024-06-10","1500","B02"
"S710","M182","P3","2022-06-11","2022-09-09","4300","B02"
"S7100","M3629","P6","2024-05-11","2024-06-10","1500","B02"
"S7101","M056","P5","2024-05-11","2025-05-11","16000","B02"
"S7102","M412","P3","2024-05-11","2024-08-09","4300","B01"
"S7103","M1526","P1","2024-05-11","2024-08-09","4700","B01"
"S7104","M471","P5","2024-05-11","2025-05-11","16000","B01"
"S7105","M260","P4","2024-05-11","2025-05-11","19000","B04"
"S7106","M394","P5","2024-05-11","2025-05-11","16000","B04"
"S7107","M2208","P4","2024-05-11","2025-05-11","19000","B04"
"S7108","M5060","P5","2024-05-11","2025-05-11","16000","B02"
"S7109","M2611","P6","2024-05-11","2024-06-10","1500","B04"
"S711","M4296","P4","2022-06-11","2023-06-11","19000","B02"
"S7110","M2470","P6","2024-05-11","2024-06-10","1500","B03"
"S7111","M1926","P3","2024-05-11","2024-08-09","4300","B04"
"S7112","M531","P5","2024-05-11","2025-05-11","16000","B05"
"S7113","M1877","P2","2024-05-11","2024-06-10","1800","B06"
"S7114","M2116","P1","2024-05-11","2024-08-09","4700","B06"
"S7115","M4047","P6","2024-05-12","2024-06-11","1500","B02"
"S7116","M4218","P1","2024-05-12","2024-08-10","4700","B02"
"S7117","M2402","P1","2024-05-12","2024-08-10","4700","B01"
"S7118","M4884","P1","2024-05-12","2024-08-10","4700","B04"
"S7119","M2792","P3","2024-05-12","2024-08-10","4300","B03"
"S712","M4465","P2","2022-06-11","2022-07-11","1800","B02"
"S7120","M1797","P3","2024-05-12","2024-08-10","4300","B04"
"S7121","M2680","P3","2024-05-12","2024-08-10","4300","B05"
"S7122","M1407","P2","2024-05-12","2024-06-11","1800","B05"
"S7123","M2035","P1","2024-05-12","2024-08-10","4700","B04"
